"","Abundance","Mean.S","Norm.CI.Low","Norm.CI.High","2.5%","97.5%"
"56",56,3.77496017750615,2.69533242140447,4.85458793360783,2.79286489523162,4.90960337734792
"57",57,3.75311694798833,2.65438031316883,4.85185358280783,2.7296072411676,4.96290119436184
"58",58,3.75283595553455,2.64762601804058,4.85804589302852,2.76748805029128,5.0040989457954
"59",59,3.7524989027664,2.69390493174763,4.81109287378516,2.79775867495501,4.8911576802969
"60",60,3.75751285886386,2.66006363438401,4.8549620833437,2.81802759200596,4.99670500181521
"61",61,3.75991226246727,2.69221955323593,4.82760497169862,2.79797405929369,4.88388367050697
"62",62,3.7784431026886,2.72264482003504,4.83424138534217,2.86523027246766,4.90457201905587
"63",63,3.77240854512763,2.76133680193894,4.78348028831632,2.83080216019669,4.8614171785553
"64",64,3.75722060599363,2.78622047614717,4.72822073584009,2.86690580546261,4.83419178350837
"65",65,3.76705153557699,2.74071700946334,4.79338606169065,2.84147432951315,4.8906334702706
"66",66,3.75636027401323,2.77337269434381,4.73934785368265,2.85027165118069,4.82660382847357
"67",67,3.76455792064607,2.72502896515046,4.80408687614169,2.83494600509071,4.90072818823787
"68",68,3.78738075729245,2.7820674805483,4.79269403403661,2.9213515458895,4.96274409022422
"69",69,3.74547570411065,2.72716359888223,4.76378780933906,2.85350029855425,4.88073486770591
"70",70,3.7682652701936,2.82941505086885,4.70711548951836,2.89478724636847,4.75190963311491
"71",71,3.74406207609394,2.7869876808925,4.70113647129538,2.88697055926431,4.77637267873145
"72",72,3.76117109654853,2.79421368150994,4.72812851158712,2.88729483959625,4.77025701399389
"73",73,3.76881863179565,2.82405220085388,4.71358506273742,2.91425298079806,4.82233188261076
"74",74,3.77505182480139,2.81556990113877,4.73453374846401,2.87929527319709,4.78511118236744
"75",75,3.77483106360822,2.83724218093026,4.71241994628617,2.90819158581567,4.77771003990174
"76",76,3.76758529822147,2.83811220185479,4.69705839458815,2.89493687768145,4.74736653295452
"77",77,3.78029135459184,2.88252910769717,4.67805360148651,2.89965025008582,4.72644657240288
"78",78,3.76458784024675,2.86292352036217,4.66625216013133,2.90873800119991,4.71223509606555
"79",79,3.77663852392765,2.87613081765863,4.67714623019667,2.96699874387884,4.76980595478065
"80",80,3.77029932221788,2.89131889349109,4.64927975094466,2.97261868329426,4.71542331897148
"81",81,3.77012721271384,2.89002176652807,4.65023265889962,2.98900586699791,4.72732229486686
"82",82,3.78738071524793,2.90398769993373,4.67077373056213,3.00041169835541,4.7478014880307
"83",83,3.76091035956588,2.91609727721415,4.60572344191761,3.01652121126454,4.67272410354652
"84",84,3.76161266121881,2.89544777954885,4.62777754288876,2.97578609234106,4.7245557505205
"85",85,3.75485175718248,2.91643099373664,4.59327252062833,2.99814456788937,4.70151865036984
"86",86,3.78753431650939,2.95830817485449,4.6167604581643,3.00654556962183,4.62191126830158
"87",87,3.7768648037667,2.92892609623039,4.62480351130301,2.99906329140906,4.7125183423704
"88",88,3.77850286909516,2.94313257899239,4.61387315919793,2.98598926143096,4.6158061608733
"89",89,3.77781715509254,2.94981456571451,4.60581974447057,3.00102331002156,4.61208149070491
"90",90,3.76643031947792,2.98677534100778,4.54608529794805,3.08650781793862,4.60133913150042
"91",91,3.7808241478646,2.98032500606501,4.58132328966419,3.01641345874354,4.65745255143901
"92",92,3.78150883092281,2.95470998816104,4.60830767368457,3.04776189812664,4.64289868032754
"93",93,3.77561490510143,2.98726362918507,4.56396618101779,3.09989493797558,4.59752983345503
"94",94,3.75700700574034,2.94610137028023,4.56791264120045,2.99757648402088,4.64882632485121
"95",95,3.79342432103775,2.99773451701726,4.58911412505824,3.05091013589561,4.67816353880999
"96",96,3.77571681598505,3.00106797294032,4.55036565902977,3.03958806222533,4.57926372078554
"97",97,3.75054444148153,2.97677071219509,4.52431817076796,3.02225849205733,4.55625571008222
"98",98,3.76667609596257,3.01129891765458,4.52205327427055,3.09855095812974,4.53028622053995
"99",99,3.77568784061716,3.03324606716352,4.5181296140708,3.0480434218986,4.54770036554897
"100",100,3.78450166341426,2.98229083071029,4.58671249611823,3.06996416665841,4.64052255953918
"101",101,3.7812018469928,3.03277773523017,4.52962595875544,3.078587544901,4.53882232361599
"102",102,3.78306700173937,2.99939639285842,4.56673761062031,3.09623778124052,4.62999371220954
"103",103,3.77203154533888,3.03261654114792,4.51144654952984,3.06098137889547,4.50846641180915
"104",104,3.7630467087702,3.02239741219526,4.50369600534514,3.10854541996368,4.57688471948764
"105",105,3.77730969792155,3.04001380664723,4.51460558919586,3.12422721497136,4.60959765518907
"106",106,3.78130293577217,3.07217091977649,4.49043495176785,3.10383056629285,4.53111930939874
"107",107,3.78796082650151,3.07575280407921,4.50016884892381,3.13615881554007,4.51565824307097
"108",108,3.77916863233521,3.04281164673335,4.51552561793708,3.09568956428247,4.60318909740621
"109",109,3.77652521469808,3.06777645956922,4.48527396982695,3.09890813350457,4.50930634988194
"110",110,3.78833367330968,3.08597400578095,4.4906933408384,3.15641838959527,4.57887332081427
"111",111,3.77833105790545,3.09967781723321,4.45698429857768,3.14101289596656,4.48065110123239
"112",112,3.79377348138551,3.11609367907328,4.47145328369774,3.15225777903467,4.52509595188644
"113",113,3.79934876045967,3.08798082400424,4.5107166969151,3.14557764249426,4.58137672557977
"114",114,3.77674689012626,3.09638991397148,4.45710386628104,3.14686463602148,4.52967648205475
"115",115,3.79635997135724,3.11386058497854,4.47885935773594,3.15315578003372,4.53653798691383
"116",116,3.79642071767754,3.12165960533276,4.47118183002231,3.17792796810273,4.54366764727482
"117",117,3.78067526346737,3.10710293704978,4.45424758988495,3.15978480923208,4.51154894080457
"118",118,3.79658393897925,3.147443952633,4.4457239253255,3.18807504809744,4.4579777046904
"119",119,3.78738512561871,3.12317064131475,4.45159960992267,3.18596361038763,4.48288012727084
"120",120,3.77191027791425,3.11815507623201,4.42566547959649,3.17750675374606,4.46490961790614
"121",121,3.78014344252974,3.13529718835907,4.42498969670041,3.16742169152383,4.45390446805027
"122",122,3.79134331185796,3.1499173638917,4.43276925982422,3.18540560117025,4.41240493907844
"123",123,3.7947629164705,3.14561809818882,4.44390773475218,3.16249957253677,4.47282825438746
"124",124,3.79681897628115,3.1567647977168,4.43687315484549,3.22396392828256,4.46778540779747
"125",125,3.7689257287142,3.12480802670062,4.41304343072777,3.17947938304724,4.48800035153028
"126",126,3.77893350245911,3.16652807730951,4.39133892760872,3.22493117686627,4.43207365274203
"127",127,3.80163101954341,3.1619493173415,4.44131272174533,3.19939686602972,4.46624520716142
"128",128,3.78519866364486,3.18591398219277,4.38448334509694,3.1984952534017,4.38448417916849
"129",129,3.77610091196552,3.16213107809899,4.39007074583205,3.18125322440837,4.40788397151568
"130",130,3.78197116056127,3.19247830504591,4.37146401607663,3.22194946995242,4.38183103130291
"131",131,3.78016353643384,3.21797916791675,4.34234790495093,3.2618237004868,4.38736486652201
"132",132,3.78793714689361,3.23260876147682,4.3432655323104,3.23600476812227,4.35568562844135
"133",133,3.76903213789771,3.16069270370831,4.37737157208711,3.22732137162393,4.48945164806257
"134",134,3.79533432012586,3.23518848564715,4.35548015460456,3.30596447038624,4.38505563730612
"135",135,3.77477009405005,3.19249943602335,4.35704075207674,3.24730626907247,4.3818237726771
"136",136,3.78695011422833,3.19622826151262,4.37767196694405,3.22926400564963,4.43133831455615
"137",137,3.78234171045943,3.21266605238307,4.35201736853579,3.25022570801111,4.3817632940498
"138",138,3.78629650878422,3.22815572462124,4.34443729294719,3.2855149038127,4.35534511842371
"139",139,3.77234528174436,3.24659314680104,4.29809741668769,3.29891282002189,4.32372485047516
"140",140,3.78070048842133,3.22669050185097,4.33471047499168,3.27534318488721,4.38322424810828
"141",141,3.79494112213328,3.23670509834466,4.35317714592189,3.25497075062175,4.37265398984021
"142",142,3.7876648420259,3.26189876074954,4.31343092330226,3.26324982173032,4.30237380918507
"143",143,3.78696531143547,3.23955343299736,4.33437718987357,3.25226423411544,4.34050668417824
"144",144,3.78474881339913,3.24502123241624,4.32447639438203,3.27930551660459,4.3499732189305
"145",145,3.78987492246209,3.27867367346983,4.30107617145434,3.29975823762017,4.32563180167178
"146",146,3.76902703002472,3.25034220963539,4.28771185041405,3.25303994375727,4.27372213761601
"147",147,3.79850270345922,3.26104005855492,4.33596534836353,3.30469513255785,4.37788931110475
"148",148,3.79729652813023,3.26890090310901,4.32569215315146,3.32919857831956,4.32895265631209
"149",149,3.79505062894676,3.27247314096,4.31762811693352,3.34094730510944,4.35951436066431
"150",150,3.79360051077684,3.29285845555651,4.29434256599717,3.29900581552381,4.3330714317709
"151",151,3.78773259068288,3.27974168670039,4.29572349466537,3.32768152829577,4.33820859808434
"152",152,3.7812857911585,3.28409751286692,4.27847406945009,3.33298573519378,4.28675512946788
"153",153,3.7842538540806,3.29102892599688,4.27747878216432,3.30637185939711,4.29215714181756
"154",154,3.78644698513688,3.30322323603092,4.26967073424284,3.31305843173517,4.32915896818147
"155",155,3.78515533163168,3.30056634276485,4.26974432049851,3.33951242242541,4.29114883113547
"156",156,3.79331118607969,3.30184686838318,4.2847755037762,3.35036346028013,4.32214993274894
"157",157,3.77849273899859,3.28396221165801,4.27302326633916,3.32146455937314,4.31833066023355
"158",158,3.7957285095844,3.3179842459403,4.27347277322851,3.3382311279895,4.27204265101591
"159",159,3.78486891114315,3.32121215993335,4.24852566235295,3.34693968227567,4.25681665566215
"160",160,3.80108405823954,3.32389803284219,4.27827008363689,3.39321415638376,4.30908510050953
"161",161,3.79732250544992,3.34007037855567,4.25457463234418,3.35012763168546,4.25870429072792
"162",162,3.78537811280701,3.32217069298295,4.24858553263106,3.35094311448883,4.28094850175192
"163",163,3.79058003133026,3.32442213956506,4.25673792309545,3.35898419907492,4.29591229343743
"164",164,3.78968060793645,3.31956050313755,4.25980071273534,3.34732669785471,4.25911266488612
"165",165,3.78619635570365,3.33957330317945,4.23281940822784,3.36078536359209,4.25080271839052
"166",166,3.79273219824288,3.35523554473878,4.23022885174699,3.37206571389722,4.22246986732456
"167",167,3.79386400648011,3.33650866886533,4.2512193440949,3.35591042116215,4.27369150862494
"168",168,3.79160076057332,3.35715782385278,4.22604369729387,3.36293268319141,4.23542003223984
"169",169,3.77726615770558,3.34751532712111,4.20701698829004,3.40218374909861,4.25338866032223
"170",170,3.77992697680073,3.35044293225628,4.20941102134519,3.36616965546932,4.22139301690724
"171",171,3.79067875852315,3.34870159558624,4.23265592146005,3.37347672646151,4.23475680347399
"172",172,3.78730328428415,3.38279982305479,4.1918067455135,3.39595398672161,4.20215852296804
"173",173,3.78911454907261,3.37488359928393,4.20334549886129,3.40884751484322,4.20110775835555
"174",174,3.79876747226538,3.39950744729282,4.19802749723793,3.39976932609403,4.24070353273799
"175",175,3.77544339939725,3.35021220834783,4.20067459044667,3.37651676821535,4.21366357817764
"176",176,3.78663765920418,3.3861805021371,4.18709481627126,3.41529311112343,4.19529566308436
"177",177,3.79497455454837,3.40158494758973,4.18836416150701,3.43603201340143,4.24408131680366
"178",178,3.78153915048482,3.38341129223846,4.17966700873118,3.39714429294947,4.18224456459579
"179",179,3.77843470245331,3.38075828175934,4.17611112314729,3.40780077153124,4.18712870359098
"180",180,3.80398118104578,3.4073387213042,4.20062364078736,3.40277126305826,4.20883223176331
"181",181,3.80537455230182,3.4129737823212,4.19777532228244,3.42814702871124,4.21346380837704
"182",182,3.79470557704625,3.40946417341093,4.17994698068157,3.43171766117526,4.20369616581011
"183",183,3.78606889653898,3.40114428375138,4.17099350932659,3.41198670295309,4.17647456164126
"184",184,3.78558878233366,3.40744658857647,4.16373097609084,3.42027673643261,4.15700873289892
"185",185,3.78922848354112,3.41470041942443,4.16375654765781,3.43066237338539,4.17467711806224
"186",186,3.79960578042038,3.43913189698528,4.16007966385548,3.46062206644278,4.15811075073434
"187",187,3.78611303953838,3.41149633678379,4.16072974229297,3.4140649010574,4.15495201510587
"188",188,3.79537482294591,3.44104388894176,4.14970575695006,3.43198215604353,4.1514233032441
"189",189,3.79859686854057,3.44263877839122,4.15455495868993,3.4614138799759,4.15750558521674
"190",190,3.78909293718154,3.44635064719005,4.13183522717302,3.45618388486148,4.14375911805545
"191",191,3.79049532186017,3.43990627991745,4.14108436380289,3.45007292583197,4.12189237360427
"192",192,3.78449584041518,3.4300768233416,4.13891485748875,3.43371754465645,4.13252888775266
"193",193,3.79348983114755,3.44816002468799,4.13881963760711,3.47265788062355,4.13711754895022
"194",194,3.78871891661092,3.45916810132267,4.11826973189916,3.48472042495193,4.13759057801979
"195",195,3.78912010649576,3.44118051425566,4.13705969873587,3.47164296887397,4.16152522919464
"196",196,3.78863166455426,3.46128972109003,4.11597360801848,3.46040867233358,4.13351113121953
"197",197,3.79102960143319,3.472785272118,4.10927393074837,3.47957217721741,4.11167263765879
"198",198,3.79467145856593,3.46948461177475,4.1198583053571,3.487875906698,4.12754617146851
"199",199,3.78568673804361,3.48199466477974,4.08937881130748,3.49130395141364,4.0954252882787
"200",200,3.78634710054511,3.46424397705835,4.10845022403187,3.46759016233077,4.12619945747709
"201",201,3.78728224703191,3.46520890405416,4.10935559000967,3.48119598457452,4.10357421164934
"202",202,3.78916431871163,3.48506315555837,4.0932654818649,3.5007011021892,4.09911575077908
"203",203,3.78526534224262,3.48462410166773,4.08590658281751,3.50793978444098,4.09979050232779
"204",204,3.79153126711047,3.48535918722121,4.09770334699973,3.49343938690376,4.10962608197164
"205",205,3.79779267361817,3.49926402595421,4.09632132128214,3.50692306076678,4.09848344248023
"206",206,3.79006410658446,3.49465809186414,4.08547012130479,3.51375703547752,4.08075444250518
"207",207,3.79421877355459,3.5052065474049,4.08323099970429,3.50801418505774,4.0907400538172
"208",208,3.79379184825465,3.50274066204166,4.08484303446764,3.517816577501,4.1149847514377
"209",209,3.78506779440603,3.51361747734792,4.05651811146414,3.52030279844769,4.06818609142437
"210",210,3.78919896163501,3.50560926616409,4.07278865710593,3.50346311928125,4.08108255724334
"211",211,3.80057095895942,3.52872644512779,4.07241547279105,3.53345818086725,4.07112136685814
"212",212,3.7940894065513,3.53203808756336,4.05614072553924,3.52968579213053,4.056520115095
"213",213,3.79276466950579,3.53530441211537,4.05022492689621,3.53427356110788,4.05603777001232
"214",214,3.79312040901409,3.54331842284347,4.04292239518471,3.55665458949755,4.05299246769246
"215",215,3.79147567163538,3.53763798300447,4.0453133602663,3.55198242139615,4.05948591739404
"216",216,3.79258312351398,3.54163408061146,4.0435321664165,3.54576199356334,4.04348846226884
"217",217,3.78916646728953,3.54779609859035,4.03053683598872,3.5570123777283,4.03846550700746
"218",218,3.79470554213546,3.56375251784149,4.02565856642943,3.57113466366664,4.01701509980032
"219",219,3.79398107001609,3.55310497563065,4.03485716440153,3.56952072054266,4.04556033963933
"220",220,3.7910740714921,3.5547421594122,4.02740598357199,3.56185544283691,4.03127319772342
"221",221,3.79347581497634,3.57004766319969,4.016903966753,3.55944783500762,4.01395336197139
"222",222,3.79151282274241,3.57007489417553,4.01295075130928,3.57829546738594,4.0250023194926
"223",223,3.79576197597744,3.56898814869262,4.02253580326226,3.58117632926047,4.0393370908811
"224",224,3.79147468172037,3.57280278778042,4.01014657566032,3.58324269160415,4.00958830788749
"225",225,3.79113257408359,3.58589180736959,3.99637334079759,3.58778498502201,3.9934829324248
"226",226,3.79787884527213,3.588033827214,4.00772386333026,3.58335106665025,3.99880514105938
"227",227,3.79185300688287,3.59927241921554,3.98443359455021,3.60654580570761,3.98717392171815
"228",228,3.79050341530431,3.59869994260051,3.98230688800812,3.60689838504356,3.99792609010174
"229",229,3.79421359294047,3.60619534435586,3.98223184152509,3.61249919292242,3.97420156726732
"230",230,3.79282230997049,3.60444216592878,3.9812024540122,3.60657679522931,3.98070890090978
"231",231,3.79025493587494,3.60824269433775,3.97226717741213,3.6244173995676,3.97827802507761
"232",232,3.79210469995629,3.61796848875882,3.96624091115376,3.62846260109055,3.96197604268038
"233",233,3.79575293121641,3.61995703351589,3.97154882891694,3.62506014448407,3.97281120699276
"234",234,3.79381615926176,3.62467059938869,3.96296171913483,3.64011123448185,3.97569898472169
"235",235,3.79138787770722,3.63767567051713,3.94510008489732,3.64194614920779,3.9474200486594
"236",236,3.79045930343989,3.63848004655125,3.94243856032853,3.64224802620543,3.95013859206364
"237",237,3.79587383432666,3.65141089410049,3.94033677455283,3.661493032662,3.94570147774929
"238",238,3.78793656452004,3.64902522601838,3.92684790302169,3.65650499584352,3.92605701740132
"239",239,3.7924147690046,3.66124605637874,3.92358348163045,3.66409908224805,3.92804667155815
"240",240,3.78914132754353,3.66316083890824,3.91512181617883,3.6588304622118,3.91239495224202
"241",241,3.79408882068784,3.67085696374642,3.91732067762926,3.67427778474013,3.9154107851653
"242",242,3.78952289030102,3.67741673240089,3.90162904820114,3.68305401969077,3.89821116442624
"243",243,3.7908854806876,3.68227836054259,3.89949260083261,3.68796117235229,3.89598253252652
"244",244,3.79375095429332,3.69780107700917,3.88970083157747,3.69954054586081,3.88607922585711
"245",245,3.7917170889008,3.70176071703083,3.88167346077077,3.7020922096903,3.88998914888662
"246",246,3.79169983508247,3.7113044033272,3.87209526683773,3.7204047046193,3.8642140923959
"247",247,3.79416065188907,3.72547104175478,3.86285026202337,3.7288891410515,3.86793496502344
"248",248,3.79272478866853,3.73590506994094,3.84954450739612,3.74818201358641,3.84279043190078
"249",249,3.79323746983207,3.7533703699376,3.83310456972655,3.77050138708286,3.81788955368153
"250",250,3.79323629415731,3.79323629415731,3.79323629415731,3.79323629415731,3.79323629415731
