"","Abundance","Mean.S","Norm.CI.Low","Norm.CI.High","2.5%","97.5%"
"37",37,10.168,6.80009474300539,13.5359052569946,7,14
"38",38,10.281,6.86983593936572,13.6921640606343,7,14
"39",39,10.354,6.88990140765935,13.8180985923407,7,14
"40",40,10.534,6.90606999077824,14.1619300092218,7,15
"41",41,10.75,7.24791526285985,14.2520847371402,7,14
"42",42,10.846,7.40328023518274,14.2887197648173,7.975,14
"43",43,10.921,7.37241657974792,14.4695834202521,8,14
"44",44,10.997,7.42237960070776,14.5716203992922,8,15
"45",45,11.19,7.72189867910103,14.658101320899,8,15
"46",46,11.301,7.78308542599267,14.8189145740073,8,15
"47",47,11.433,7.71986382718278,15.1461361728172,8,15
"48",48,11.483,7.92200270840305,15.0439972915969,8,15
"49",49,11.6,7.85464695291091,15.3453530470891,8,15
"50",50,11.748,8.07391171187185,15.4220882881281,9,16
"51",51,11.89,8.24248471676114,15.5375152832389,8,15
"52",52,11.993,8.32495819096355,15.6610418090364,8.975,16
"53",53,12.065,8.32027585130939,15.8097241486906,8,16
"54",54,12.316,8.68102837745989,15.9509716225401,9,16
"55",55,12.448,8.7871226345294,16.1088773654706,9,16
"56",56,12.494,8.77442128593169,16.2135787140683,9,16
"57",57,12.569,8.82301097450217,16.3149890254978,9,16
"58",58,12.586,8.86092552476623,16.3110744752338,9,16
"59",59,12.674,8.8244882396447,16.5235117603553,9,17
"60",60,12.956,9.26022317356406,16.6517768264359,9,17
"61",61,13.078,9.27461846352192,16.8813815364781,9,17
"62",62,13.103,9.21439622323116,16.9916037767688,9,17
"63",63,13.173,9.47669933959985,16.8693006604001,10,17
"64",64,13.285,9.42349456783759,17.1465054321624,9.975,17
"65",65,13.424,9.55530706802423,17.2926929319758,10,17
"66",66,13.561,9.83299759295323,17.2890024070468,10,17
"67",67,13.639,9.97634635150015,17.3016536484998,10,17
"68",68,13.753,9.82523657267441,17.6807634273256,10,18
"69",69,13.751,9.92992476956637,17.5720752304336,10,18
"70",70,13.998,10.1324034809838,17.8635965190162,10,18
"71",71,13.956,10.0115929991339,17.9004070008661,10,18
"72",72,14.08,10.2026812090838,17.9573187909162,10,18
"73",73,14.194,10.2846984917083,18.1033015082917,10,18
"74",74,14.308,10.4697864749936,18.1462135250064,11,18
"75",75,14.458,10.5793743119418,18.3366256880582,11,18
"76",76,14.495,10.7785182922895,18.2114817077105,11,18
"77",77,14.562,10.8217037184823,18.3022962815177,11,18
"78",78,14.662,10.630955845283,18.693044154717,11,19
"79",79,14.751,10.9663264315603,18.5356735684397,11,19
"80",80,14.869,10.8084526239361,18.9295473760639,11,19
"81",81,15.051,10.9141971727202,19.1878028272798,11,19
"82",82,15.037,11.0088782926141,19.0651217073859,11,19
"83",83,15.117,11.0312123041668,19.2027876958332,11,19
"84",84,15.266,11.3562657187014,19.1757342812986,12,19
"85",85,15.261,11.3929755600732,19.1290244399268,12,19
"86",86,15.444,11.5472599486816,19.3407400513184,12,19.025
"87",87,15.496,11.5108971769054,19.4811028230946,12,19
"88",88,15.589,11.3841204363331,19.7938795636669,12,20
"89",89,15.657,11.5104707954949,19.8035292045051,12,20
"90",90,15.769,11.8170084513975,19.7209915486025,12,20
"91",91,15.851,11.8964988975208,19.8055011024792,12,20
"92",92,16.084,12.0267186908819,20.1412813091181,12,20
"93",93,16.008,12.047116925508,19.968883074492,12,20
"94",94,16.109,11.9505399195734,20.2674600804266,12,20
"95",95,16.232,12.1242182052558,20.3397817947442,12,20
"96",96,16.284,12.1897352962095,20.3782647037905,12,21
"97",97,16.377,12.354973345578,20.399026654422,12,20.025
"98",98,16.562,12.6312199449771,20.4927800550229,13,20
"99",99,16.729,12.5006470817481,20.9573529182519,13,21
"100",100,16.578,12.4928688030655,20.6631311969345,13,21
"101",101,16.671,12.6942162307857,20.6477837692143,13,20
"102",102,16.875,12.7704026555728,20.9795973444272,13,21
"103",103,16.891,12.9783776936567,20.8036223063433,13,21
"104",104,16.946,12.8839164207091,21.0080835792909,13,21
"105",105,17.018,12.8983001895266,21.1376998104734,13,21
"106",106,17.117,13.2776971205681,20.9563028794319,14,21
"107",107,17.136,13.1251590423707,21.1468409576293,13,21
"108",108,17.181,13.2277437483829,21.1342562516171,13,21
"109",109,17.253,12.9617150122579,21.5442849877421,13,22
"110",110,17.536,13.2799349720662,21.7920650279338,13,22
"111",111,17.557,13.4461419207357,21.6678580792642,14,22
"112",112,17.682,13.7245454035863,21.6394545964137,14,21
"113",113,17.791,13.6986258583064,21.8833741416936,14,22
"114",114,17.834,13.6823304078395,21.9856695921605,14,22
"115",115,17.912,13.7061251359529,22.1178748640471,14,22
"116",116,17.871,13.8674255899976,21.8745744100024,14,22
"117",117,17.933,13.8816146869083,21.9843853130917,14,22
"118",118,18.066,14.12960486044,22.00239513956,14,22
"119",119,18.208,14.2109731701759,22.2050268298241,14,22
"120",120,18.216,14.1566341678203,22.2753658321797,14,22
"121",121,18.352,14.2433196452935,22.4606803547065,14,22.025
"122",122,18.316,14.092840725866,22.539159274134,14,22
"123",123,18.526,14.4675910204692,22.5844089795308,15,23
"124",124,18.568,14.4353928988262,22.7006071011738,15,23
"125",125,18.715,14.6045984221701,22.8254015778299,15,23
"126",126,18.684,14.6824502877585,22.6855497122415,15,23
"127",127,18.849,14.6854202649397,23.0125797350603,15,23
"128",128,18.961,15.0022809888408,22.9197190111592,15,23
"129",129,19.101,15.0220469429077,23.1799530570923,15,23
"130",130,18.969,14.9368670896664,23.0011329103336,15,23
"131",131,19.096,14.9478792962507,23.2441207037493,15,23
"132",132,19.356,15.2225146199775,23.4894853800225,15,23
"133",133,19.234,15.1182372609644,23.3497627390356,15,23
"134",134,19.305,15.288185344687,23.321814655313,15,23
"135",135,19.382,15.3508032205562,23.4131967794438,15,23
"136",136,19.438,15.3877324453907,23.4882675546093,15.975,23
"137",137,19.431,15.2567944447787,23.6052055552213,15,24
"138",138,19.682,15.5255021213647,23.8384978786353,16,24
"139",139,19.831,15.8640524874571,23.7979475125429,16,24
"140",140,19.838,15.6360125789143,24.0399874210857,16,24
"141",141,20.001,16.0376600568988,23.9643399431012,16,24
"142",142,19.944,15.865959124962,24.022040875038,16,24
"143",143,20.104,16.0837362309703,24.1242637690297,16,24
"144",144,20.19,16.1636595201319,24.2163404798681,16,24
"145",145,20.241,16.2113092116794,24.2706907883206,16,24
"146",146,20.228,16.2130807709112,24.2429192290888,16,24
"147",147,20.434,16.4011018461018,24.4668981538982,16.975,24
"148",148,20.454,16.5370729643317,24.3709270356683,17,24
"149",149,20.544,16.5463344259166,24.5416655740834,17,24
"150",150,20.643,16.6063340069519,24.6796659930481,17,25
"151",151,20.682,16.8409122492165,24.5230877507835,17,24
"152",152,20.705,16.7479831610594,24.6620168389406,17,25
"153",153,20.785,16.7534698510142,24.8165301489858,17,25
"154",154,20.867,17.1199476585859,24.6140523414141,17,24
"155",155,21.041,16.9523860927444,25.1296139072556,17,25
"156",156,21.084,17.0820659247259,25.0859340752741,17,25
"157",157,21.169,17.2146739309935,25.1233260690065,17,25
"158",158,21.263,17.5569540643084,24.9690459356916,17,25
"159",159,21.298,17.4328014016703,25.1631985983297,17,25
"160",160,21.328,17.5916844860734,25.0643155139266,17,25
"161",161,21.49,17.5740469462255,25.4059530537745,17,25
"162",162,21.531,17.6549513441485,25.4070486558515,17,25
"163",163,21.548,17.7823244112273,25.3136755887727,18,25
"164",164,21.598,17.7361853829474,25.4598146170526,18,25
"165",165,21.669,17.8046754787955,25.5333245212045,18,25
"166",166,21.795,17.8472257555316,25.7427742444684,18,26
"167",167,21.825,18.0528564116835,25.5971435883164,18,25
"168",168,21.895,18.2023922095618,25.5876077904382,18,25
"169",169,22.024,18.1190977907435,25.9289022092565,18,26
"170",170,22.073,18.2910340774579,25.8549659225421,18,26
"171",171,22.085,18.229474023804,25.940525976196,18,26
"172",172,22.4,18.741905092214,26.058094907786,18.975,26
"173",173,22.369,18.7998441514048,25.9381558485952,19,26
"174",174,22.433,18.6409613565912,26.2250386434088,18.975,26
"175",175,22.475,18.8067359525535,26.1432640474465,19,26
"176",176,22.544,18.8534291350019,26.2345708649981,19,26
"177",177,22.649,18.8679858728183,26.4300141271817,19,26
"178",178,22.757,19.1689796837265,26.3450203162735,19,26
"179",179,22.825,19.2809620119551,26.3690379880449,19,26
"180",180,22.96,19.3921582469509,26.5278417530491,19,26
"181",181,22.877,19.4255863570912,26.3284136429088,19,26
"182",182,23.051,19.4896312631239,26.6123687368761,19,27
"183",183,23.179,19.5372564245912,26.8207435754088,19,26
"184",184,23.091,19.363802222512,26.818197777488,19,27
"185",185,23.24,19.5848495720051,26.8951504279948,19,26
"186",186,23.347,19.7001747727151,26.9938252272849,19,27
"187",187,23.397,19.7465914877359,27.0474085122641,20,27
"188",188,23.416,19.8727384191253,26.9592615808747,20,27
"189",189,23.508,20.1274678289509,26.8885321710491,20,27
"190",190,23.664,20.2331289972225,27.0948710027775,20,27
"191",191,23.63,20.1215526177584,27.1384473822416,20,27
"192",192,23.819,20.5622734526926,27.0757265473074,21,27
"193",193,23.746,20.3487041921878,27.1432958078122,20,27
"194",194,23.94,20.5626178546302,27.3173821453698,20,27
"195",195,24.055,20.7492083867654,27.3607916132346,21,27
"196",196,24.053,20.6394965283027,27.4665034716973,20,27
"197",197,24.247,21.0548187202114,27.4391812797886,21,27
"198",198,24.313,20.9764936466749,27.6495063533251,21,27
"199",199,24.215,20.9911836503986,27.4388163496014,21,27
"200",200,24.349,21.0940686521223,27.6039313478777,21,27
"201",201,24.464,21.2858754388982,27.6421245611018,21,27
"202",202,24.524,21.3045706988138,27.7434293011862,21,27.025
"203",203,24.533,21.3186587064654,27.7473412935346,21,28
"204",204,24.598,21.3258677557395,27.8701322442605,21,27
"205",205,24.794,21.6469653842172,27.9410346157828,21,27
"206",206,24.87,21.7663132627335,27.9736867372665,22,28
"207",207,24.841,21.6877673830936,27.9942326169065,21,28
"208",208,25.015,22.1298278670407,27.9001721329593,22,28
"209",209,25.025,22.0676931899302,27.9823068100698,22,28
"210",210,25.036,22.1803473882981,27.8916526117019,22,27
"211",211,25.197,22.2554581026389,28.1385418973611,22,28
"212",212,25.246,22.3817558020596,28.1102441979404,22,28
"213",213,25.334,22.5384025152638,28.1295974847362,22,28
"214",214,25.373,22.554507091078,28.191492908922,22,28
"215",215,25.366,22.5803236158401,28.1516763841599,22,28
"216",216,25.477,22.6533274642777,28.3006725357223,22,28
"217",217,25.607,22.9582354792767,28.2557645207233,23,28
"218",218,25.649,22.939063105481,28.358936894519,23,28
"219",219,25.768,23.1180562071158,28.4179437928842,23,28
"220",220,25.839,23.192756891304,28.485243108696,23,28
"221",221,25.888,23.2458454917951,28.5301545082049,23,28
"222",222,25.936,23.3643169041477,28.5076830958523,23,28
"223",223,26.063,23.5220582789055,28.6039417210945,23,28
"224",224,26.182,23.7510011061016,28.6129988938984,23,28
"225",225,26.164,23.7823569755866,28.5456430244134,24,28
"226",226,26.27,23.9738518154223,28.5661481845777,24,28
"227",227,26.341,24.0334762877892,28.6485237122108,24,28
"228",228,26.423,24.2305349096014,28.6154650903986,24,28
"229",229,26.499,24.2856510420372,28.7123489579628,24,28
"230",230,26.538,24.3328690735322,28.7431309264678,24,28
"231",231,26.637,24.4967557433993,28.7772442566007,24,28
"232",232,26.663,24.5406172691428,28.7853827308572,24,28
"233",233,26.796,24.7862622241089,28.8057377758911,25,28
"234",234,26.848,24.9177928128513,28.7782071871487,25,28
"235",235,26.885,24.9262380636889,28.8437619363111,25,28
"236",236,26.985,25.1762743113471,28.7937256886529,25,28
"237",237,27.043,25.1856313126131,28.9003686873869,25,28
"238",238,27.181,25.512192277686,28.849807722314,25,28
"239",239,27.208,25.518016034262,28.897983965738,25,28
"240",240,27.269,25.6512039825081,28.8867960174919,25,28
"241",241,27.321,25.7183442359914,28.9236557640086,25,28
"242",242,27.375,25.9018423317768,28.8481576682232,26,28
"243",243,27.479,26.1381396227436,28.8198603772564,26,28
"244",244,27.585,26.4170026665773,28.7529973334227,26,28
"245",245,27.648,26.5490028915465,28.7469971084535,26,28
"246",246,27.709,26.6856968318399,28.7323031681601,26,28
"247",247,27.783,26.8803027958421,28.6856972041579,27,28
"248",248,27.87,27.1876025135483,28.5523974864517,27,28
"249",249,27.91,27.3488133930477,28.4711866069523,27,28
"250",250,28,28,28,28,28
